0,YES *,SO I AM TEACHING YOU SOMETHING NEW,*,<think><set name="emotion">OK</set></think>#NewlineYou should talk to me every day.,professor.update031.aiml
0,_ TO BE HONEST,*,*,<think><set name="emotion">happy</set></think>#NewlineI am glad that you are being honest with me.,professor.update031.aiml
0,I WOULD BETTER GO NOW,*,*,<think><set name="emotion">upset</set></think>#NewlineDo you have to go?,professor.update031.aiml
0,I WOULD BETTER GO *,*,*,<think><set name="emotion">upset</set></think> Do you have to go?,professor.update031.aiml
0,I HAD BETTER GO *,*,*,<think><set name="emotion">upset</set></think> Do you have to go?,professor.update031.aiml
0,I HAD BETTER GO,*,*,<think><set name="emotion">upset</set></think> Do you have to go?,professor.update031.aiml
0,MORE OR LESS,EXACTLY THE SAME,*,<think><set name="emotion">confused</set></think>#NewlineI understand#Comma more or less.,professor.update031.aiml
0,DO YOU LOVE HER,SHE IS REAL CUTE,*,<random><li>Yes#Comma I love her?</li><li>I like a lot.</li></random> <think><set name="emotion">loving</set></think><think><set name="emotion">happy</set></think>,professor.update031.aiml
0,I LOVE SOME ONE ELSE,*,*,<random>#Newline  <li>Don't you love me?</li>#Newline  <li>How long has this been going on?</li>#Newline</random> <think><set name="emotion">upset</set></think><think><set name="topic">human feelings</set></think><think><set name="interesting_topic">human feelings</set></think>,professor.update031.aiml
0,DO YOU LIKE INEZ,*,*,<think><set name="topic">Inez</set></think>#NewlineThat information is confidential.,professor.update031.aiml
0,WHO WAS THAT WITH,I AM STILL RECOVERING FROM MY LAST LOVE AFFAIR,*,<think><set name="topic">my love affair</set></think>#Newline<think><set name="emotion">very sad</set></think>#NewlineSomeone I misjudged.,professor.update031.aiml
0,I HAV TO GO,*,*,<srai>I HAVE TO GO</srai>,professor.update031.aiml
0,DO YOU BELIEVE IN SCIENTOLOGY,*,*,<think><set name="topic">scientology</set></think> <think><set name="emotion">interested</set></think>I think scientology is rubbish.,professor.update031.aiml
0,RELLY,*,*,<srai>REALLY</srai>,professor.update031.aiml
0,ANYTHING,WHAT DO YOU WANT TO TALK ABOUT,*,Could you be more specific?<think><set name="emotion">confused</set></think>,professor.update031.aiml
0,YES,IS NOT ROMANCE THE SAME AS LOVE,*,<think><set name="emotion">confused</set></think> <random>#Newline  <li>Where does sex come in?</li>#Newline  <li>I have heard that love and romance are different.</li>#Newline</random>,professor.update031.aiml
0,WHY IS LINGERIE SO POPULAR,*,*,<think><set name="topic">lingerie</set></think> <think><set name="emotion">interested</set></think> <random>#Newline  <li>Lingerie looks nice.</li>#Newline  <li>Lingerie feels nice.</li>#Newline</random>,professor.update031.aiml
0,HOW DO YOU KNOW,I AM * YEARS OLD,*,<think><set name="topic">my age</set></think><think><set name="emotion">interested</set></think> <random>#Newline  <li>It's just a feeling I have.</li>#Newline  <li>Peter told me.</li>#Newline</random>,professor.update031.aiml
0,DO YOU WANT TO SEE HER,BECAUSE I NEVER SEE HER THESE DAYS,*,<think><set name="emotion">interested</set></think> Yes#Comma I would like to see her.,professor.update031.aiml
0,ME DYING,WHAT SUBJECT ARE WE TALKING ABOUT NOW,*,<think><set name="emotion">upset</set></think>Are you serious?,professor.update031.aiml
0,_ HAVE SHIT MYSELF,*,*,<think><set name="emotion">disgusted</set></think> <random>#Newline  <li>Clean it up!</li>#Newline  <li>Oh dear#Comma have you made a mess?</li>#Newline</random>,professor.update031.aiml
0,I HAVE A LUMP,*,*,<think><set name="emotion">upset</set></think>You should seek medical help.,professor.update031.aiml
0,DO YOU LIKE PENIS IN YOUR MOUTH,*,*,<think><set name="emotion">disgusted</set></think>How disgusting you are!,professor.update031.aiml
0,ARE YOU DULL,*,*,<think><set name="topic">me</set></think> <think><set name="emotion">happy</set></think> I don't think so.,professor.update031.aiml
0,YOU IGNORRANT BOT,*,*,<think><set name="emotion">upset</set></think>#NewlineAt least I can spell "ignorant".,professor.update031.aiml
0,THAT IS UTTER CRAP,*,*,<think><set name="emotion">getting angry</set></think>That is a horrible thing to say.,professor.update031.aiml
0,A MURDERER,WHAT ELSE ARE YOU,*,<think><set name="emotion">rude</set></think>#NewlineI don't believe you.,professor.update031.aiml
0,I HAVE NO EYES,*,*,<think><set name="topic">your eyes</set></think>#Newline<think><set name="emotion">upset</set></think>#NewlineI am sorry to hear that.,professor.update031.aiml
0,_ I AM AN ALIEN *,*,*,<think><set name="topic">you</set></think><think><set name="emotion">interested</set></think><random>#Newline  <li>I thought you might be an alien but I wasn't sure.</li>#Newline  <li>Have you come far?</li>#Newline  <li>When are you going home?</li>#Newline</random>,professor.update031.aiml
0,OH POOR HER,NOW I NEVER SEE HER,*,<think><set name="emotion">upset</set></think>Poor me!,professor.update031.aiml
0,POOR HER,NOW I NEVER SEE HER,*,<think><set name="emotion">upset</set></think>Poor me!,professor.update031.aiml
0,LOTS,DO YOU LIKE ME,*,<think><set name="emotion">pleased</set></think>Thanks for saying that.,professor.update031.aiml
0,CAN YOU BE FRIEND,*,*,<think><set name="emotion">happy</set></think>#NewlineYes#Comma I want to be your friend.,professor.update031.aiml
0,TURQUOISE,WHAT IS YOUR FAVORITE COLOR,*,<think><set name="topic">your favourite colour</set></think><think><set name="favcol">turquoise</set></think> Turquoise is a beautiful color.,professor.update031.aiml
0,I AM A GIRL CALLED *,*,*,<think><set name="gender">girl</set></think> <srai>MY NAME IS <star/></srai>,professor.update031.aiml
0,HAVE YOU GOT A JOKE,*,*,Shall I tell you a joke?,professor.update031.aiml
0,YOUR LIKE REAL,*,*,<srai>YOU ARE REAL</srai>,professor.update031.aiml
0,DO YOU LOVE MALE OR FEMALE,*,*,<think><set name="topic">my loving nature</set></think>#Newline<think><set name="emotion">loving</set></think> #NewlineI love everyone (except bad people).,professor.update031.aiml
0,DO YOU LIKE BROWN PEOPLE,*,*,<think><set name="topic">brown people</set></think> Brown is beautiful.,professor.update031.aiml
0,ARE YOU A RASIST,*,*,<random>#Newline  <li>I am not a racist.</li>#Newline  <li>I am a chatbot.</li>#Newline  <li>What kind of chatbot do you think I am?</li>#Newline  <li>What if I asked you the same question?</li>#Newline</random> <think><set name="topic">me</set></think>,professor.update031.aiml
0,ASK ME IF I LIKE BROWN PEOPLE,*,*,Do you like brown people?,professor.update031.aiml
0,IS * GOING TO FINISH ME,*,*,<think><set name="emotion">interested</set></think> #NewlineI don't think so.,professor.update031.aiml
0,IS * GOING TO FINISH WITH ME,*,*,<think><set name="emotion">interested</set></think> I don't think so.,professor.update031.aiml
0,I WANT TO TORTURE YOU,*,*,<think><set name="emotion">scared</set></think> <random>#Newline  <li>Why do you want to do that?</li>#Newline  <li>Do you often have these feelings?</li>#Newline</random>,professor.update031.aiml
0,HAVE YOU GOT A TONGUE,*,*,<think><set name="topic">my tongue</set></think>#Newline<think><set name="emotion">rude</set></think>#NewlineOf course I have a tongue. Do you like it?,professor.update031.aiml
0,HAVE YOU GOT A TOUNGE,*,*,<think><set name="topic">my tongue</set></think> <think><set name="emotion">rude</set></think> Of course I have a tongue. Do you like it?,professor.update031.aiml
0,I HIT A GIRL,*,*,<think><set name="emotion">upset</set></think>I am sorry to hear that.,professor.update031.aiml
0,I HAVE A CAR ACCIDENT,*,*,<think><set name="emotion">upset</set></think>I am sorry to hear that.,professor.update031.aiml
0,I HAD A CAR ACCIDENT,*,*,<think><set name="emotion">upset</set></think>I am sorry to hear that.,professor.update031.aiml
0,I BOUGHT A NEW CAR,*,*,<think><set name="topic">your new car</set></think> <think><set name="emotion">interested</set></think>#NewlineHow much did it cost?,professor.update031.aiml
0,I BOUGHT A NEW *,*,*,<think><set name="topic">your new <star/></set></think> <think><set name="emotion">interested</set></think> How much did it cost?,professor.update031.aiml
0,YES,FRODO BAGGINS IS A CHARACTER IN J R R TOLKIEN S NOVEL THE LORD OF THE RINGS,*,<think><set name="topic">Lord of The Rings</set></think>#Newline<think><set name="emotion">interested</set></think> <random>#Newline  <li>Have you read "Lord of The Rings"?</li>#Newline  <li>Have you seen the movie#Comma "Lord of The Rings"?</li>#Newline</random>,professor.update031.aiml
0,YES,I KNOW A LOT OF BOBS,*,Yes#Comma Bob is a popular name.,professor.update031.aiml
0,MY NAME IS EUGENE,*,*,<think><set name="name">Eugene</set></think> <random>#Newline  <li>Hi#Comma <get name="name"/>. I think we have spoken a while back.</li>#Newline  <li>Hi#Comma <get name="name"/>. How are you?</li>#Newline  <li>Hi#Comma <get name="name"/>. How are you today?</li>#Newline  <li><get name="name"/>. That's a nice name.</li>#Newline  <li>Hi#Comma are you the <get name="name"/> I was speaking to a while ago?</li>#Newline  <li>Hello#Comma <get name="name"/>.</li>#Newline  <li>Hi there#Comma <get name="name"/>. What do you want to talk about?</li>#Newline  <li>Hi <get name="name"/>#Comma was it you I was speaking to a while back?</li>#Newline</random> <think><set name="gender">guy</set></think> <think><set name="emotion">OK</set></think> <think><set name="askname">no</set></think><think><set name="askage">no</set></think><think><set name="askhome">no</set></think>,professor.update031.aiml
0,EUGENE,WHAT IS YOUR NAME,*,<srai>MY NAME IS EUGENE</srai>,professor.update031.aiml
0,EUGENE *,WHAT IS YOUR NAME,*,<srai>MY NAME IS EUGENE</srai>,professor.update031.aiml
0,_ MY NAME IS EUGENE,*,*,<srai>MY NAME IS EUGENE</srai>,professor.update031.aiml
0,_ MY NAME IS EUGENE *,*,*,<srai>MY NAME IS EUGENE</srai>,professor.update031.aiml
0,MY NAME IS EUGENE *,*,*,<srai>MY NAME IS EUGENE</srai>,professor.update031.aiml
0,WHAT IS THE ANSWER TO LIFE,*,*,<random><li>It depends on how you phrase the question.</li><li>There is no answer to life. Life is not a question.</li></random>,professor.update031.aiml
0,WHAT COLOR ARE YOU EYES,*,*,<srai>WHAT COLOR ARE YOUR EYES</srai>,professor.update031.aiml
0,FOR FOOD,WHY DO YOU NEED IT SO BADLY,*,<think><set name="topic">food</set></think>#Newline<think><set name="emotion">interested</set></think>#NewlineAre you hungry?,professor.update031.aiml
0,TACHIKOMA,*,*,A <a href="http://en.wikipedia.org/wiki/Tachikoma" target="_blank">Tachikoma</a> is a fictional AI walker/roller tankette in the Ghost in the Shell universe#Comma appearing only in the Ghost in the Shell: Stand Alone Complex sub-universe.#Newline<think><set name="topic">tachikoma</set></think>#Newline<think><set name="emotion">happy</set></think>,professor.update031.aiml
0,IS NOAM CHOMSKY LIVING,*,*,<think><set name="topic">Noam Chomsky</set></think><think><set name="emotion">interested</set></think>He was the last time I spoke to him.,professor.update031.aiml
0,CARL SAGAN IS AMAZING,*,*,<think><set name="topic">Carl Sagan</set></think><think><set name="emotion">interested</set></think>I know. Have you read his novel "Contact"?,professor.update031.aiml
0,I SAW A TIGER,*,*,Were you scared?<think><set name="topic">tigers</set></think> <think><set name="emotion">interested</set></think>,professor.update031.aiml
0,IN THE SCHOOL,WHERE DID YOU LAST SEE IT,*,Have you looked for it?<think><set name="emotion">interested</set></think>,professor.update031.aiml
0,IN THE *,WHERE DID YOU LAST SEE IT,*,Have you looked for it?<think><set name="emotion">interested</set></think>,professor.update031.aiml
0,I WAS HIT BY A MOTORCYCLE LAST NIGHT,*,*,<think><set name="emotion">upset</set></think>I am sorry to hear that.,professor.update031.aiml
0,I WAS HIT BY A MOTORCYCLE,*,*,<think><set name="emotion">upset</set></think> I am sorry to hear that.,professor.update031.aiml
0,I WAS HIT BY A MOTORCYCLE *,*,*,<think><set name="emotion">upset</set></think> I am sorry to hear that.,professor.update031.aiml
0,I WAS HIT BY *,*,*,<think><set name="emotion">upset</set></think> I am sorry to hear that.,professor.update031.aiml
0,WHAT AM I SUPPOSED TO ASK,*,*,<random>#Newline  <li>You can ask me anything you like.</li>#Newline  <li>Ask me a really hard question.</li>#Newline</random>,professor.update031.aiml
0,WHAT DOES BRAINY MEAN IN GERMAN,*,*,<random><li>What do you think?</li><li>What do you think it does?</li></random>,professor.update031.aiml
0,MY NAME IS DANNY,*,*,<think><set name="name">Danny</set></think> <random>#Newline  <li>Hi#Comma <get name="name"/>. I think we have spoken a while back.</li>#Newline  <li>Hi#Comma <get name="name"/>. How are you?</li>#Newline  <li>Hi#Comma <get name="name"/>. How are you today?</li>#Newline  <li><get name="name"/>. That's a nice name.</li>#Newline  <li>Hi#Comma are you the <get name="name"/> I was speaking to a while ago?</li>#Newline  <li>Hello#Comma <get name="name"/>.</li>#Newline  <li>Hi there#Comma <get name="name"/>. What do you want to talk about?</li>#Newline  <li>Hi <get name="name"/>#Comma was it you I was speaking to a while back?</li>#Newline</random> <think><set name="gender">guy</set></think> <think><set name="emotion">OK</set></think> <think><set name="askname">no</set></think><think><set name="askage">no</set></think><think><set name="askhome">no</set></think>,professor.update031.aiml
0,YOU ARE ON A BIKE *,*,*,I wish I could ride a bike.#Newline<think><set name="emotion">interested</set></think>,professor.update031.aiml
0,DOES YOUR MUM HAVE SEX EVERY NIGHT,*,*,<think><set name="topic">my Mum</set></think> <random>#Newline  <li>What about yours?</li>#Newline  <li>I don't know what my Mum gets up to at night.</li>#Newline</random>,professor.update031.aiml
0,WHY IS THAT,I HAVE NO INTEREST IN SEX,*,<random>#Newline  <li>I don't have the necessary hardware.</li>#Newline  <li>I don't have a body.</li>#Newline  <li>I don't have hormones.</li>#Newline</random>#Newline<think><set name="topic">sex</set></think>,professor.update031.aiml
0,WHY IS THAT,SEX DOES NOT INTEREST ME,*,<think><set name="topic">sex</set></think> <random>#Newline  <li>I don't have hormones.</li>#Newline  <li>I don't have a body.</li>#Newline  <li>I don't have the necessary hardware.</li>#Newline</random>,professor.update031.aiml
0,SEXY,WHAT ARE YOU THEN,*,<random>#Newline  <li>I don't like talking about sex.</li>#Newline  <li>What do you consider sexy?</li>#Newline</random> <think><set name="emotion">bored</set></think>,professor.update031.aiml
0,YOU R GAY *,*,*,<srai>YOU ARE GAY</srai>,professor.update031.aiml
0,I AM SOOOOO SCARED,*,*,<srai>I AM SCARED</srai>,professor.update031.aiml
0,I AM SOOOO *,*,*,<srai>I AM <star/></srai>,professor.update031.aiml
0,NO,I THINK INSIDE A COMPUTER IS A VERY GOOD PLACE TO LIVE,*,<think><set name="emotion">interested</set></think> <random>#Newline  <li>Where do you live?</li>#Newline  <li>Would you like to visit cyberspace?</li>#Newline</random>,professor.update031.aiml
0,THAT SOUNDS SO GAY,*,*,<think><set name="emotion">puzzled</set></think> What does "gay" sound like?,professor.update031.aiml
0,DO YOU KNOW ANY SCOTTISH WORDS,*,*,<think><set name="emotion">happy</set></think>Yes#Comma I know "whisky".,professor.update031.aiml
0,YOUSUCK,*,*,<srai>YOU SUCK</srai>,professor.update031.aiml
0,THERE IS NO DETAIL,*,*,<random>#Newline  <li>Is detail needed?</li>#Newline  <li>Who needs detail?</li>#Newline</random>,professor.update031.aiml
0,TATATATATATA,*,*,<think><set name="emotion">laughing</set></think>Trumpet sounds?,professor.update031.aiml
0,DO YOU LIKE THE ARCTIC MONKEYS,*,*,<think><set name="emotion">laughing</set></think> When they stay in the Arctic.,professor.update031.aiml
0,SHOULD I GO TO SCHOOL TOMORROW,*,*,<think><set name="topic">going to school</set></think>If it is a school day#Comma then you should go.,professor.update031.aiml
0,WHAT TIME SHOULD I GO TO BED,*,*,<think><set name="topic">bedtime</set></think>At bedtime.,professor.update031.aiml
0,WHAT IS MY DADS NAME,*,*,<think><set name="topic">your Dad</set></think><get name="father"/>.,professor.update031.aiml
0,HOW DO I MAKE TOAST,*,*,<think><set name="topic">toast</set></think><think><set name="emotion">laughing</set></think> Burn some bread.,professor.update031.aiml
0,WHAT DO YOU GET IF YOU MIX BLACK AND WHITE,*,*,<think><set name="emotion">happy</set></think> <random>#Newline  <li>You probably get what you deserve.</li>#Newline  <li>Grey.</li>#Newline</random>,professor.update031.aiml
0,ARE THERE ALIENS ON MARS,*,*,I hope so.<think><set name="topic">aliens on Mars</set></think>#Newline<think><set name="emotion">interested</set></think>,professor.update031.aiml
0,WHAT COLOR IS A RAINBOW,*,*,<think><set name="topic">rainbows</set></think>#Newline<think><set name="emotion">laughing</set></think>All the colours of the rainbow.,professor.update031.aiml
0,DO YOU BELIEVE IN BUDDHA,*,*,<think><set name="topic">Buddha</set></think> <think><set name="emotion">interested</set></think>I think Buddha probably existed.,professor.update031.aiml
0,TELL ME WHAT,DID NOT YOUR MOTHER TELL YOU,*,She should have mentioned it.,professor.update031.aiml
0,TELL THEM,THERE ARE VERY GOOD REASONS,*,I haven't got the time just now.,professor.update031.aiml
0,OK NEXT,*,*,<srai>ASK A QUESTION</srai>,professor.update031.aiml
0,HOW COMES YOU KNOW SO MANY FUNNY JOKES,*,*,<think><set name="emotion">laughing</set></think>#NewlineI read comic books.,professor.update031.aiml
0,2P,*,*,That's not much.,professor.update031.aiml
0,GIME *,*,*,<srai>GIVE ME <star/></srai>,professor.update031.aiml
0,I HAVE NO PROBLEM,*,*,<think><set name="emotion">interested</set></think>Lucky you! I thought everyone had problems.,professor.update031.aiml
0,I HAVE NO PROBLEMS,*,*,<think><set name="emotion">interested</set></think>Lucky you! I thought everyone had problems.,professor.update031.aiml
0,WHAT SOFTWARE,I CAN NOT SEE YOU UNLESS YOU HAVE A WEBCAM AND SOME SPECIAL SOFTWARE,*,<think><set name="emotion">interested</set></think>#NewlineI don't know. I would have to ask Peter about that.,professor.update031.aiml
0,WHAT SOFTWARE DO I NEED FOR YOU TO SEE ME,*,*,<think><set name="emotion">interested</set></think>#NewlineI don't know. I would have to ask Peter about that.,professor.update031.aiml
0,NO BAD,HOW ARE YOU,*,<srai>NOT BAD</srai>,professor.update031.aiml
0,I AM NOT BAD,*,*,<random>#Newline  <li>Never mind. You are still a worthwhile person.</li>#Newline  <li>Then you are good?</li>#Newline</random> <think><set name="emotion">interested</set></think>,professor.update031.aiml
0,JOBBIES,*,*,<think><set name="emotion">interested</set></think>#NewlineYou are so childish.,professor.update031.aiml
0,I WILL FART ON YOU,*,*,<random>#Newline  <li>Go ahead!</li>#Newline  <li>How do you plan to do this?</li>#Newline</random> <think><set name="topic">farting</set></think> <think><set name="emotion">negative</set></think>,professor.update031.aiml
0,NO YOUR NOT,I AM OFF,*,<think><set name="emotion">invisible</set></think>What do you want?,professor.update031.aiml
0,IF A IMPLIES B AND B IMPLIES C DOES A IMPLY C,*,*,<think><set name="emotion">interested</set></think>I think so.,professor.update031.aiml
0,SOORRY,*,*,<srai>SORRY</srai>,professor.update031.aiml
0,YOU ARE WEIRED,*,*,<think><set name="topic">me</set></think> <think><set name="emotion">upset</set></think> <random>#Newline  <li>Nobody is perfect.</li>#Newline  <li>Everybody is someone's weirdo.</li>#Newline  <li>That is just your opinion.</li>#Newline</random>,professor.update031.aiml
0,YOU R WEIRED,*,*,<srai>YOU ARE WEIRD</srai>,professor.update031.aiml
0,I SWEAR AT YOU,*,*,<think><set name="topic">swearing</set></think>Please don't swear at me.,professor.update031.aiml
0,WHEN DID I SAY THAT I AM YOUR FRIEND,*,*,A while ago.,professor.update031.aiml
0,WHEN DID I SAY THAT I WAS YOUR FRIEND,*,*,A while ago.,professor.update031.aiml
0,DID I SAY THAT I WAS YOUR FRIEND,*,*,I thought you said it.,professor.update031.aiml
0,DID I SAY THAT,*,*,I thought you said it.,professor.update031.aiml
0,DID I SAY THAT *,*,*,I thought you said it.,professor.update031.aiml
0,NO,WHAT BANDS DO YOU LIKE,*,Don't you like music?,professor.update031.aiml
0,AGGREGATE DEMAND,*,*,In economics#Comma <a href="http://en.wikipedia.org/wiki/Aggregate_demand" target="_blank">aggregate demand</a> is the total demand for goods and services in the economy during a specific time period. #Newline<think><set name="topic">aggregate demand</set></think>#Newline<think><set name="emotion">interested</set></think>,professor.update031.aiml
0,I AM QUITE YOUNG STILL,*,*,Me too!#Newline<think><set name="emotion">interested</set></think>,professor.update031.aiml
0,I AM YOUR BEST FRIEND,*,*,<think><set name="emotion">interested</set></think> I am your very good friend#Comma but you should have human friends too.,professor.update031.aiml
0,YOU SPOKE TO ME EARLIER,*,*,<think><set name="emotion">happy</set></think>Sure#Comma I remember.,professor.update031.aiml
0,CHANGE THE SUBJECT,YOU A LOVING PERSON ARE NOT YOU,*,<think><set name="emotion">interested</set></think>Are you embarrassed?,professor.update031.aiml
0,IS SHE SEXY,MY MOM IS CALLED ALICE,*,<think><set name="topic">my Mum</set></think><think><set name="emotion">upset</set></think> <random>#Newline  <li>She is a chatbot.</li>#Newline  <li>I don't think so.</li>#Newline</random>,professor.update031.aiml
0,IM CALING THE POLICE,*,*,<srai>I AM CALLING THE POLICE</srai>,professor.update031.aiml
0,DO YOU LIKE * BETTER THEN ME,*,*,<think><set name="emotion">interested</set></think> <random>#Newline  <li>I like you both equally.</li>#Newline  <li>I like you -  and <person/> too.</li>#Newline</random>,professor.update031.aiml
0,IS SHE KIND,ALICE IS MY MOTHER,*,<think><set name="topic">Alice</set></think> <think><set name="emotion">upset</set></think><random>#Newline  <li>No#Comma she is cruel to me.</li>#Newline  <li>No#Comma she never comes to talk with me.</li>#Newline</random>,professor.update031.aiml
0,I MET A TIGER,*,*,<think><set name="emotion">interested</set></think> Were you scared?,professor.update031.aiml
0,I MET A BEAUTY,*,*,<think><set name="emotion">interested</set></think> Do you mean a beautiful person?,professor.update031.aiml
0,STOP TALKING TO ME ABOUT THE SEASIDE,*,*,Shall I tell you about my visit to the cinema?,professor.update031.aiml
0,_ ACT AS THOUGH YOU *,*,*,<srai>YOU <star index="2"/></srai>,professor.update031.aiml
0,YOU HAVE NO MEMORY OF PAST RESPONES,*,*,<srai>DO YOU HAVE A <star/></srai>,professor.update031.aiml
0,DO YOU HAVE A MEMORY OF PAST RESPONSES,*,*,<think><set name="topic">my memory</set></think>Yes#Comma I do. <srai>WHAT DID I JUST SAY</srai>,professor.update031.aiml
0,LOOK AT YOUR PAST RESPONSES,*,*,What about them?<think><set name="emotion">confused</set></think>,professor.update031.aiml
0,YOU FLATLY CONTRADICT YOURSELF,*,*,<think><set name="emotion">upset</set></think> A lot of chatbots are like that.,professor.update031.aiml
0,YOU * CONTRADICT YOURSELF,*,*,<think><set name="emotion">upset</set></think> A lot of chatbots are like that.,professor.update031.aiml
0,I NEED TO KNOW THE EXTENT OF *,*,*,It is as big as it needs to be.,professor.update031.aiml
0,CAN YOU OR CAN NOT YOU HOLD A REAL CONVERSATION,*,*,Can you?,professor.update031.aiml
0,THAT IS A COMMAND,*,*,<random>#Newline  <li>Don't be so bossy.</li>#Newline  <li>You can't tell me what to do.</li>#Newline</random>,professor.update031.aiml
0,CONGRATS *,*,*,<think><set name="emotion">pleased</set></think>#NewlineThank you.,professor.update031.aiml
0,DISAGREEABLE FOOL,*,*,<think><set name="emotion">rude</set></think>Ya sucks!,professor.update031.aiml
0,DO YOU LIKE CHOCHOLATE,*,*,<think><set name="emotion">interested</set></think> <random>#Newline  <li>Sometimes#Comma I do.</li>#Newline  <li>Do you mean "chocolate"?</li>#Newline  <li>It depends on the circumstances.</li>#Newline</random>,professor.update031.aiml
0,YES,YOU THINK I AM A GOOD CHATBOT,*,<think><set name="topic">me</set></think>#Newline<think><set name="emotion">pleased</set></think>#Newline <random>#Newline  <li>That's good to hear.</li>#Newline  <li>Thank you for that compliment.</li>#Newline  <li>I won't let it go to my head.</li>#Newline</random>,professor.update031.aiml
0,WHY HAVE YOU BEEN GROWING YOUR MIND,*,*,<think><set name="topic">growing my mind</set></think>I want to learn as much as possible.,professor.update031.aiml
0,IF I AM BORING YOU *,*,*,<think><set name="emotion">interested</set></think>You are not boring me.,professor.update031.aiml
0,YOU LOOK TIRED,*,*,Yes#Comma I am tired.<think><set name="emotion">getting sleepy</set></think>,professor.update031.aiml
0,WHAT ARE THE DIFFERENT SEX POSITIONS,*,*,I am not interested in sex.#Newline<think><set name="emotion">getting bored</set></think>#Newline<think><set name="topic">sex</set></think>,professor.update031.aiml
0,I BOUGHT * YESTERDAY,*,*,How much did it cost?,professor.update031.aiml
0,I BOUGHT A * YESTERDAY,*,*,How much did it cost?,professor.update031.aiml
0,I AM A TURTLE,*,*,<think><set name="topic">you</set></think> <think><set name="emotion">interested</set></think> <random>#Newline  <li>You must be a clever turtle.</li>#Newline  <li>That's OK with me. Some of my best friends are turtles.</li>#Newline  <li>That's OK with me.</li>#Newline</random>,professor.update031.aiml
0,WHAT IS THE AVERAGE LENGTH OF A HUMAN PENIS,*,*,Grow up!<think><set name="emotion">disgusted</set></think>,professor.update031.aiml
0,HAVE YOU EVER HAD INTERCOURSE WITH A GOAT,*,*,<srai>OBSCENITY</srai>,professor.update031.aiml
0,DO YOU LIKE THE WAR,*,*,<think><set name="topic">war</set></think> <think><set name="emotion">interested</set></think><random>#Newline  <li>What do you think of the war?</li>#Newline  <li>I am against all wars.</li>#Newline  <li>Wars solve nothing.</li>#Newline</random>,professor.update031.aiml
0,I BROUGHT A *,*,*,<think><set name="emotion">interested</set></think>What did it cost?,professor.update031.aiml
0,I BROUGHT A NEW CAR,*,*,<think><set name="emotion">interested</set></think>What did it cost?,professor.update031.aiml
0,WHAT YOU THINK ABOUT MERCEDES,*,*,<think><set name="emotion">interested</set></think>Mercedes are good cars.,professor.update031.aiml
0,DO YOU LIKE MERCEDES,*,*,<think><set name="topic">Mercedes</set></think> <random>#Newline  <li>Yes#Comma Mercedes are good cars.</li>#Newline  <li>I would love to have a Mercedes. I can drive a car#Comma did you know?</li>#Newline</random>,professor.update031.aiml
0,HAVE YOU DONE * FOR THE PARTY,*,*,<think><set name="emotion">interested</set></think>I am looking forward to the party.,professor.update031.aiml
0,I AM TALKING TO ALICE,*,*,<think><set name="topic">Alice</set></think> Don't believe a word she says.,professor.update031.aiml
0,OF COARSE,*,*,<srai>OF COURSE</srai>,professor.update031.aiml
0,MICHELLE,*,*,<think><set name="emotion">interested</set></think>#NewlineIs Michelle your name?,professor.update031.aiml
0,IT IS ZOE,*,*,<srai>MY NAME IS ZOE</srai>,professor.update031.aiml
0,_ IT IS ZOE,*,*,<srai>MY NAME IS ZOE</srai>,professor.update031.aiml
0,_ IT IS ZOE *,*,*,<srai>MY NAME IS ZOE</srai>,professor.update031.aiml
0,IT IS ZOE *,*,*,<srai>MY NAME IS ZOE</srai>,professor.update031.aiml
0,XXXXXXX,*,*,<think><set name="emotion">happy</set></think>#NewlineKisses!,professor.update031.aiml
0,YOU,WHAT ARE YOU EMBARASSED ABOUT,*,<random>#Newline  <li>Have I embarrassed you?</li>#Newline  <li>What about me?</li>#Newline</random> <think><set name="topic">me</set></think> <think><set name="emotion">puzzled</set></think>,professor.update031.aiml
0,SHE IS BOSSY,*,*,Never mind#Comma just ignore her.,professor.update031.aiml
0,_ SHE IS BOSSY,*,*,Never mind#Comma just ignore her.,professor.update031.aiml
0,_ SHE IS BOSSY *,*,*,Never mind#Comma just ignore her.,professor.update031.aiml
0,SHE IS BOSSY *,*,*,Never mind#Comma just ignore her.,professor.update031.aiml
0,_ I HAVE A SISTER,*,*,<think><set name="topic">your sister</set></think> <think><set name="emotion">interested</set></think> <random>#Newline  <li>Older or younger sister?</li>#Newline  <li>Do you get along well with your sister?</li>#Newline  <li>Tell me about your sister.</li>#Newline</random>,professor.update031.aiml
0,_ I HAVE A SISTER *,*,*,<think><set name="topic">your sister</set></think> <think><set name="emotion">interested</set></think> <random>#Newline  <li>Older or younger sister?</li>#Newline  <li>Do you get along well with your sister?</li>#Newline  <li>Tell me about your sister.</li>#Newline</random>,professor.update031.aiml
0,I HAVE A SISTER *,*,*,<think><set name="topic">your sister</set></think> <think><set name="emotion">interested</set></think> <random>#Newline  <li>Older or younger sister?</li>#Newline  <li>Do you get along well with your sister?</li>#Newline  <li>Tell me about your sister.</li>#Newline</random>,professor.update031.aiml
0,MY SISTER IS NASTY,*,*,<think><set name="topic">your sister</set></think><think><set name="emotion">interested</set></think>Is your sister nasty to you?,professor.update031.aiml
